번호,약국명,토요일 시작,토요일 종료,일요일 시작,일요일 종료,공휴일 시작,공휴일 종료,위도,경도,구별
387,백경약국,0900,1800,1300,1700,,,37.5349173,126.95956170000001,용산구
388,신우성약국,0900,1800,,,,,37.542057,126.9720038,용산구
389,구일온누리약국,0830,1300,,,,,37.5185268,126.98067959999999,용산구
390,용약국,0800,2100,,,,,37.53310820000001,127.0043174,용산구
391,정화약국,0900,1500,,,,,37.5454408,126.9734986,용산구
392,코끼리약국,0900,1400,,,,,37.5271282,127.0002912,용산구
393,신세계약국,0900,1800,,,,,37.525979,126.9999321,용산구
394,세계약국,0900,1600,,,,,37.535578,126.9617453,용산구
395,원효종로엠약국,0900,1900,,,,,37.535303799999994,126.9605882,용산구
396,인원약국,0900,2100,,,,,37.545986600000006,126.9849365,용산구
397,구온누리약국,0830,1600,,,1000,1300,37.551293799999996,126.9625504,용산구
398,서울중앙약국,0700,2300,0700,2300,0700,2300,37.5490645,126.9704658,용산구
399,정문약국,0900,1300,,,,,37.533187100000006,127.00480400000001,용산구
400,국제약국,0900,2100,,,,,37.544166600000004,126.97254509999999,용산구
401,세브레스약국,0830,1300,,,,,37.5332529,127.00417409999999,용산구
402,한국약국,0900,1800,,,,,37.5185268,126.98067959999999,용산구
403,시온약국,0900,1900,,,,,37.5338278,127.00813329999998,용산구
404,보승약국,0900,1500,,,,,37.5312119,126.9990419,용산구
405,종로프라자약국,1000,2300,1000,2330,1000,2300,37.5288539,126.96404469999999,용산구
406,메디팜나은약국,1000,1900,,,,,37.537118,126.97288629999998,용산구
407,3층 파란문 약국,1000,1530,,,,,37.5338278,127.00813329999998,용산구
408,가까운우리약국,0900,1300,,,,,37.5336693,127.0056881,용산구
409,메디팜최약국,0900,1600,,,,,37.548522399999996,126.9701903,용산구
410,서현약국,0800,1500,,,,,37.5209017,126.96933359999998,용산구
411,굿윌정약국,0900,2000,,,,,37.5500585,126.97711329999998,용산구
412,희망약국,0900,1300,,,,,37.535578,126.9617453,용산구
413,연희온누리약국,0900,1500,,,,,37.5447285,126.9716774,용산구
414,진로약국,0830,1400,,,,,37.5371206,127.05509609999999,성동구
415,조은약국,,,,,,,37.5604966,127.0671383,성동구
416,새희망약국,0900,1800,,,,,37.5625432,127.0356732,성동구
417,미소진약국,0900,1800,,,,,37.548440500000005,127.0180117,성동구
418,21세기메디칼약국,0900,1700,,,,,37.5605018,127.03527279999999,성동구
419,성모약국,0900,1600,,,,,37.538970500000005,127.053647,성동구
420,약사랑옵티마약국,,,,,,,37.5554834,127.0244633,성동구
421,옵티마뚝도시장약국,0900,2200,1000,2200,1000,2200,37.537454100000005,127.0540995,성동구
422,신수정약국,,,,,,,37.53647720000001,127.05983959999999,성동구
423,수정약국,,,,,,,37.548016,127.022123,성동구
424,메디팜일진약국,,,0900,1800,,,37.5616976,127.03429070000001,성동구
425,성은약국,0900,2100,,,,,37.549527600000005,127.04719979999999,성동구
426,텐즈힐약국,0900,1430,,,,,37.5663079,127.0369547,성동구
427,해오름약국,,,,,,,37.5437104,127.0152436,성동구
428,옥수대한약국,0900,1600,0900,1300,,,37.5465935,127.01429750000001,성동구
429,산호약국,0900,2000,1000,1800,,,37.5627213,127.0334331,성동구
430,한샘약국,0900,1800,,,,,37.5643933,127.0305274,성동구
431,온누리건강약국,0900,2200,,,,,37.529207299999996,127.08260619999999,광진구
432,청구약국,0900,1600,,,,,37.541315600000004,127.0972239,광진구
433,아나파약국,0900,1700,,,,,37.5680939,127.0826253,광진구
434,보은약국,,,,,,,37.554709100000004,127.09326409999998,광진구
435,자양열린약국,0900,1800,,,,,37.5333663,127.0810719,광진구
436,우리들약국,0900,1700,,,,,37.556859,127.0902274,광진구
437,화양종로약국,0900,1430,,,,,37.549650799999995,127.0705803,광진구
438,진주약국,0900,1800,,,,,37.5357006,127.08300190000001,광진구
439,강변그랜드약국,0900,1800,0900,1800,,,37.543291100000005,127.069075,광진구
440,신성모약국,0800,1500,,,,,37.536277,127.0637797,광진구
441,금와약국,0900,1400,,,,,37.533545399999994,127.0750379,광진구
442,한사랑약국,0900,2200,,,,,37.5518092,127.09240290000001,광진구
443,금성약국,0830,2300,1300,2200,0930,2100,37.537644799999995,127.0836627,광진구
444,혜성약국,0900,1300,,,,,37.5330173,127.06689569999999,광진구
445,뉴메디칼약국,0900,2130,0900,2130,,,37.5359613,127.06522520000001,광진구
446,건대역약국,0900,2100,1000,1700,,,37.540732299999995,127.06737779999999,광진구
447,세란약국,0930,1400,,,,,37.5539877,127.088284,광진구
448,신세계약국,0900,1400,,,,,37.535713,127.0672072,광진구
449,예일약국,0900,2200,,,,,37.540040000000005,127.08938959999999,광진구
450,광진온누리약국,0900,1630,,,,,37.542430700000004,127.0984665,광진구
451,은혜약국,0900,1600,,,,,37.544583100000004,127.089744,광진구
452,중곡메디칼약국,0830,2000,,,,,37.5575556,127.0876678,광진구
453,명약국,0800,1500,,,,,37.5423046,127.10047890000001,광진구
454,일송약국,0930,1400,,,,,37.5413346,127.09510870000001,광진구
455,광진백화점약국,0900,1300,,,,,37.531699700000004,127.0855186,광진구
456,미래약국,0900,1600,,,,,37.550751500000004,127.07087,광진구
457,21세기약국,0900,2100,,,,,37.557947799999994,127.08758600000002,광진구
458,자양하나약국,,,,,,,37.5562652,127.091045,광진구
459,온누리선명약국,0900,2100,,,,,37.558777899999995,127.08807620000002,광진구
460,푸른온누리약국,0900,2100,,,,,37.558369799999994,127.0773061,광진구
461,굿모닝약국,0830,1600,,,,,37.5369205,127.0828693,광진구
462,우리온누리약국,0830,1600,,,,,37.540760600000006,127.0958071,광진구
463,무지개약국,0900,2200,,,,,37.53588370000001,127.0655509,광진구
464,애플약국,0900,1400,,,,,37.5402721,127.0704942,광진구
465,사랑약국,0900,1400,,,,,37.53513,127.0836561,광진구
466,선약국,0900,1400,,,,,37.55421810000001,127.08871459999999,광진구
467,강변그랜드약국,0900,1800,0900,1800,,,37.5373373,127.09767240000002,광진구
468,초원약국,0900,1800,,,,,37.535315000000004,127.09339140000002,광진구
469,봉화약국,0900,1500,,,,,37.5632341,127.0800193,광진구
470,온누리강변프라자약국,0900,2200,0900,1800,,,37.5373373,127.09767240000002,광진구
471,대화약국,,,,,,,37.556089,127.0722071,광진구
472,햇빛약국,0900,1500,,,,,37.5406496,127.0714118,광진구
473,새서울약국,0900,1700,,,,,37.551338200000004,127.09208600000001,광진구
474,화양백화점약국,0900,1700,,,,,37.5483939,127.0689754,광진구
475,군자종로약국,0800,1700,,,,,37.557075899999994,127.0806518,광진구
476,더샾스타시티약국,0900,2300,0900,2300,0900,2300,37.537612700000004,127.0726183,광진구
477,스마일약국,0900,1300,,,,,37.5424578,127.1019051,광진구
478,군자역우리약국,,,,,,,37.5325759,127.0679308,광진구
479,군자백화점약국,0900,2200,,,,,37.5559761,127.0815142,광진구
480,뉴메디칼약국,0900,2130,0900,2130,,,37.5483453,127.0693268,광진구
481,비전약국,0830,2200,,,,,37.5389211,127.06680520000002,광진구
482,미소약국,0900,1300,,,,,37.5644562,127.0807479,광진구
483,참사랑약국,0930,1600,,,,,37.5557086,127.08791670000001,광진구
484,수약국,0900,1900,,,,,37.5361735,127.0832134,광진구
485,광진프라자약국,0900,1400,,,,,37.5640246,127.08005259999999,광진구
486,보림약국,0900,0200,0900,0200,0900,0200,37.5708961,127.07052579999998,동대문구
487,대학약국,0900,1300,,,,,37.592893,127.05237120000001,동대문구
488,새성수약국,0800,2300,1100,2300,1100,2300,37.58071760000001,127.05163229999998,동대문구
489,명약국,1000,1900,,,,,37.5873161,127.0605535,동대문구
490,삼성엠(M)약국,0900,1500,,,,,37.583385899999996,127.04897509999999,동대문구
491,서천당약국,,,,,,,37.5816765,127.03806110000001,동대문구
492,새경희약국,0900,1400,,,,,37.5930245,127.0514693,동대문구
493,진선미약국,0900,1700,,,,,37.569072399999996,127.06413909999998,동대문구
494,아파트엠약국,0830,2130,1000,2100,,,37.5727927,127.03216869999999,동대문구
495,동암당약국,,,,,,,37.582370000000004,127.0389081,동대문구
496,삼천당약국,,,,,,,37.58015220000001,127.0376572,동대문구
497,조령약국,0900,1530,,,,,37.5624663,127.0656615,동대문구
498,우진당약국,1000,1800,,,,,37.578080299999996,127.0579298,동대문구
499,경신당약국,,,,,,,37.5797451,127.0364635,동대문구
500,염광당약국,,,,,,,37.5816797,127.0387856,동대문구
501,현대약국,1000,1800,,,,,37.603145,127.06638629999999,동대문구
502,민중약국,1000,1300,,,,,37.5785148,127.04338999999999,동대문구
503,홍약국,0830,1300,,,,,37.571296999999994,127.0584909,동대문구
504,현지당약국,,,,,,,37.5794912,127.0380269,동대문구
505,새이화약국,0900,1530,,,,,37.5728009,127.0721334,동대문구
506,에스케이약국,0900,1600,,,,,37.5764921,127.06045859999999,동대문구
507,동아약국,0900,2000,,,,,37.5748739,127.04586029999999,동대문구
508,뉴메디칼약국,0900,1200,,,,,37.5779006,127.0569845,동대문구
509,외대조은약국,0900,2400,1000,2400,1000,2400,37.5764921,127.06045859999999,동대문구
510,메디팜동아약국,0900,1500,1300,1800,,,37.5966208,127.0670655,동대문구
511,바른손약국,0900,2000,,,,,37.5947355,127.0635256,동대문구
512,성심약국,1130,2400,1130,2400,1030,2400,37.5900409,127.0564928,동대문구
513,약손당약국,,,,,,,37.578799,127.03656969999999,동대문구
514,하은약국,0900,1400,,,,,37.576949400000004,127.057249,동대문구
515,이웃사랑약국,0900,2000,,,,,37.5815693,127.0713759,동대문구
516,동부메디칼약국,0830,1200,,,,,37.5755717,127.0307629,동대문구
517,초원약국,0900,1800,,,,,37.5865089,127.0425098,동대문구
518,새소망약국,0900,1600,,,,,37.5724575,127.07303429999999,동대문구
519,수인약국,0900,1700,,,,,37.5714281,127.0704615,동대문구
520,경희우리약국,0830,1300,,,,,37.579853299999996,127.03956880000001,동대문구
521,햇살약국,0930,1300,,,,,37.5631754,127.0661145,동대문구
522,경희중앙약국,0900,1300,,,,,37.576130799999994,127.02578570000001,동대문구
523,신종로사약국,0900,2000,,,0900,2000,37.594601899999994,127.06521000000001,동대문구
524,미소약국,0900,1500,,,,,37.5762079,127.05792290000001,동대문구
525,혜민약국,0900,1500,,,,,37.583329799999994,127.04437,동대문구
526,홈타운약국,0900,1400,,,,,37.5696393,127.07467439999999,동대문구
527,동대문보건약국,,,,,,,37.5749243,127.04029550000001,동대문구
528,킴스팜대보약국,0900,1600,,,,,37.5957733,127.062481,동대문구
529,오렌지약국,0900,1600,,,,,37.5717875,127.06599109999999,동대문구
530,제일성모약국,0900,1700,,,,,37.5829069,127.04399950000001,동대문구
531,미소온누리약국,,,,,,,37.5369745,127.08401940000002,광진구
532,탑메디칼약국,0900,2130,0900,2130,,,37.551050599999996,127.091475,광진구
533,현약국,,,,,,,37.5447592,127.0859475,광진구
534,100세약국,0900,1500,,,,,37.5323013,127.0789862,광진구
535,이층약국,,,,,,,37.5325759,127.0679308,광진구
536,천사약국,0900,1500,,,,,37.5655638,127.0837883,광진구
537,봄약국,,,,,0900,2200,37.5329216,127.07592140000001,광진구
538,혜원약국,0900,1700,,,,,37.5685558,127.08258229999998,광진구
539,신백구약국,0900,2000,,,,,37.5507957,127.0712191,광진구
540,쉐르빌대학약국,,,,,,,37.5398369,127.09485520000001,광진구
541,자양하나약국,,,,,,,37.531729999999996,127.08118030000001,광진구
542,레몬약국,,,0900,1300,,,37.5402806,127.0950196,광진구
543,참약국,0900,1700,,,,,37.5357613,127.08327390000001,광진구
544,연약국,,,,,,,37.5404666,127.0701365,광진구
545,조은우리약국,0900,2230,0930,2200,0930,2200,37.5373796,127.0830368,광진구
546,중곡열린약국,,,,,,,37.5665539,127.08179640000002,광진구
547,중앙약국,0830,2000,,,,,37.5584161,127.08755320000002,광진구
548,중곡종로약국,,,1000,2100,,,37.5575847,127.0881598,광진구
549,햇살온누리약국,0900,1600,,,,,37.543481799999995,127.06994850000001,광진구
550,포도원온누리약국,0900,1400,,,,,37.553688799999996,127.0772936,광진구
551,삼육오약국,0900,2200,1000,2200,1000,2200,37.5401601,127.06316310000001,광진구
552,종로온누리약국,,,,,,,37.5380896,127.0830383,광진구
553,군자세계로약국,0800,1400,,,,,37.55668120000001,127.07891709999998,광진구
554,행복한약국,,,0900,1800,,,37.5356875,127.0821274,광진구
555,온누리메디칼약국,0900,2200,0900,2000,0900,2200,37.5405784,127.0676377,광진구
556,구의온누리약국,0900,1500,,,,,37.551274600000006,127.09166809999999,광진구
557,김&장나라약국,0900,1300,,,,,37.5406496,127.0714118,광진구
558,큰별약국,0900,1400,,,,,37.5348046,127.0830672,광진구
559,세명약국,0900,2030,,,,,37.55648,127.0821135,광진구
560,정약국,0900,1500,,,,,37.5417731,127.0844371,광진구
561,정문대학약국,0830,1300,,,,,37.5406496,127.0714118,광진구
562,새한빛약국,,,,,,,37.534098900000004,127.0718551,광진구
563,신승보약국,0830,1930,,,,,37.535920399999995,127.0638158,광진구
564,메디파워약국,0900,1800,,,,,37.534260700000004,127.07123870000001,광진구
565,더클래식약국,0900,2400,0900,2400,0900,2400,37.538776500000004,127.0710831,광진구
566,건대지하철약국,0900,1300,,,,,37.5384843,127.0822938,광진구
567,군자세계로약국,0800,1400,,,,,37.541087899999994,127.0679154,광진구
568,웰빙서울온누리약국,0900,2000,,,,,37.536097600000005,127.0658209,광진구
569,서울온누리약국,0900,1600,,,,,37.539489200000006,127.0938116,광진구
570,성안약국,0900,2200,,,,,37.553225700000006,127.0932345,광진구
571,성진약국,0900,1600,,,,,37.558288899999994,127.07410279999999,광진구
572,용마약국,0830,1900,,,,,37.545491999999996,127.08540559999999,광진구
573,기호약국,1000,2230,,,,,37.545366200000004,127.07055430000001,광진구
574,진명약국,0800,1900,0900,2100,,,37.554274299999996,127.07542240000002,광진구
575,조광옵티마약국,0900,2200,,,,,37.5647419,127.0813387,광진구
576,용상약국,1000,2100,1700,2200,,,37.5483553,127.1076331,광진구
577,성진약국,0900,1600,,,,,37.5711854,127.08320890000002,광진구
578,광해약국,1000,2300,1000,2130,,,37.55623370000001,127.0792995,광진구
579,성동약국,,,,,,,37.5371574,127.0757428,광진구
580,연진약국,1100,2330,,,,,37.5413939,127.06843329999998,광진구
581,동서울약국,0830,2200,0830,2200,0830,2200,37.5333713,127.0933675,광진구
582,참조은약국,0830,2030,,,,,37.5478286,127.0703155,광진구
583,호림약국,1100,2300,,,,,37.5474493,127.06883429999999,광진구
584,해정약국,0930,2000,,,,,37.55144620000001,127.07098359999999,광진구
585,수도약국,0900,1800,1000,1800,,,37.5451101,127.0884521,광진구
586,온누리극동약국,0900,1300,,,,,37.543363799999995,127.10445849999999,광진구
587,세영약국,0800,2200,,,,,37.5386521,127.06662859999999,광진구
588,금성당약국,0830,1800,,,,,37.559330200000005,127.08795740000001,광진구
589,신영신약국,0900,1400,,,,,37.5319122,127.08608170000001,광진구
590,인정온누리약국,0830,1600,,,,,37.53155039999999,127.082306,광진구
591,백조온누리약국,0900,2200,,,,,37.563742,127.07987040000002,광진구
592,완미약국,0900,2400,1800,2400,0930,2400,37.5448201,127.08543190000002,광진구
593,더샾스타시티약국,0900,2300,0900,2300,0900,2300,37.5383305,127.07510220000002,광진구
594,제중약국,0900,1800,,,,,37.568329600000006,127.08246170000001,광진구
595,종우약국,1000,2000,,,1000,2000,37.535858399999995,127.0608781,광진구
596,종합약국,0900,2200,,,,,37.5599128,127.0873221,광진구
597,중부고속약국,,,,,0700,2100,37.5333713,127.0933675,광진구
598,새수정온누리약국,0830,1400,,,,,37.554172799999996,127.0882138,광진구
599,명성약국,0900,2200,,,,,37.544597100000004,127.08922890000001,광진구
600,태평양약국,0900,1700,,,,,37.5323375,127.0857348,광진구
601,백온누리약국,0830,2200,,,,,37.5686408,127.08297409999999,광진구
602,진영약국,0900,2200,,,,,37.5403028,127.0886554,광진구
603,신대영약국,1230,2000,,,,,37.5328731,127.0918619,광진구
604,도원당약국,,,,,,,37.581072799999994,127.03695479999999,동대문구
