index,x축,y축
4792,37.4857432,127.0154351
4793,37.5891163,127.0876439
4794,37.634,127.0416651
4795,37.4954141,127.0164028
4796,37.4794607,126.9033608
4797,37.5014992,127.0253549
4798,37.5382852,126.9552615
4799,37.5213517,127.1026097
4800,37.4907935,126.9074899
4801,37.4996936,126.9206827
4802,37.4881811,126.9806511
4803,37.5708033,126.9798544
4804,37.510041,127.027186
4805,37.4639964,127.0347756
4806,37.6597817,127.0731906
4807,37.5213559,126.9249795
4808,37.4883342,127.10248
4809,37.5418193,126.9503113
4810,37.574514,127.0159656
4811,37.5383328,126.8646396
4812,37.553266,127.1547657
4813,37.5529212,127.011717
4814,37.4998848,127.0174389
4815,37.4867208,126.982669
4816,37.520664,126.8961685
4817,37.4595792,126.9047318
4818,37.5867485,126.8998503
4819,37.5050707,127.0483012
4820,37.5267688,126.8952391
4821,37.5060582,127.0033885
4822,37.6570687,127.0628192
4823,37.6406859,127.0681273
4824,37.4856859,127.1193237
4825,37.4943185,127.152056
4826,37.5577978,126.9554328
4827,37.5577978,126.9554328
4828,37.5106681,127.0861994
4829,37.5221439,126.8745405
4830,37.4914942,127.0876543
4831,37.5588672,127.007325
4832,37.5113773,127.0816775
4833,37.4820246,126.9476049
4834,37.5597877,127.0414053
4835,37.5648596,126.9844949
4836,37.6023741,127.0170586
4837,37.6491007,127.0346356
4838,37.5378216,127.1242994
4839,37.4856859,127.1193237
4840,37.5412582,126.8400723
4841,37.610835,127.0564963
4842,37.5355702,126.8787085
4843,37.5603172,127.045489
4844,37.5150441,127.0996365
4845,37.5422599,127.1410664
4846,37.4977803,127.0261927
4847,37.4653304,126.9312806
4848,37.5587229,126.9372291
4849,37.5554652,126.9737482
4850,37.5484242,127.1360287
4851,37.4999946,127.0393429
4852,37.5211214,127.1094588
4853,37.6095887,127.0186795
4854,37.5569262,127.0883036
4855,37.5666623,127.0325231
4856,37.536602,127.133118
4857,37.5111191,126.9451481
4858,37.4904701,126.9277642
4859,37.5946074,127.0593193
4860,37.5764921,127.0604586
4861,37.568063,127.0084776
4862,37.5084658,127.0271657
4863,37.5037856,127.0616804
4864,37.5474096,127.1436984
4865,37.6495961,127.035717
4866,37.587557,126.9450859
4867,37.478707,126.9813316
4868,37.5817811,127.0015127
4869,37.5854154,127.0432315
4870,37.6064082,127.0946811
4871,37.5896747,127.0619789
4872,37.480681,126.9144177
4873,37.5798727,127.0877952
4874,37.596438,127.0935903
4875,37.5134185,126.944644
4876,37.4829571,127.0589875
4877,37.4988373,127.0292686
4878,37.5336645,126.8633415
4879,37.5488317,126.8359851
4880,37.513992,126.8320256
4881,37.557209,126.9051673
4882,37.5554663,126.9348035
4883,37.5521804,126.9554999
4884,37.5362947,126.8675763
4885,37.566431,127.0178342
4886,37.4809094,126.9520957
4887,37.6597623,127.048132
4888,37.6176404,127.0638354
4889,37.4887668,126.8847989
4890,37.4876957,126.8918232
4891,37.5355984,127.1451607
4892,37.4969724,127.1495879
4893,37.5784246,126.9105196
4894,37.5737181,127.0104369
4895,37.5206269,126.8899042
4896,37.6047095,127.0230189
4897,37.5157197,127.1322328
4898,37.5173454,126.985164
4899,37.6182912,126.9197079
4900,37.469095,127.0400233
4901,37.4883829,127.0140865
4902,37.5902251,127.0153897
4903,37.6215279,127.0276699
4904,37.6221579,127.0793627
4905,37.5495927,126.9121968
4906,37.6181464,127.0745153
4907,37.5689025,126.9027333
4908,37.5052783,127.0264493
4909,37.4745881,126.9676003
4910,37.5001686,126.9147011
4911,37.5657248,127.0169857
4912,37.5702859,126.9956971
4913,37.5671564,126.9832536
4914,37.5123323,126.9091827
4915,37.5217256,126.9052935
4916,37.5753932,126.9104
4917,37.5937805,126.9229465
4918,37.586803,127.0414462
4919,37.5537504,127.0103581
4920,37.5184105,126.9778566
4921,37.6066393,127.0955549
4922,37.633718,127.0227718
4923,37.6356724,127.0238758
4924,37.6520846,127.065477
4925,37.5422885,127.0181535
4926,37.4843751,126.9723299
4927,37.559892,126.837124
4928,37.6198878,126.9157768
4929,37.5231842,127.0449227
4930,37.5941274,126.9239077
4931,37.569332,126.9152706
4932,37.524083,126.8415646
4933,37.5199076,126.9245387
4934,37.6075197,127.018009
4935,37.4915374,127.0311781
4936,37.6156615,127.0305429
4937,37.5807629,127.0368569
4938,37.6441142,126.9227323
4939,37.5560805,126.9234452
4940,37.5376127,127.0726183
4941,37.5267009,126.8986365
